CustomerID,Gender,InvoiceDate,InvoiceNumber,ProductID,Quantity,Price,Total,OrderStatus,Country,TrafficSource,SessionDuration,DeviceCategory,Device,OS,DeliveryRating,ProductRating,Sales
5044,Male,4/12/2019,30502883,9,2,73.83,147.66,In Process,United Kingdom,Social Media,6.3,Mobile,Tablet,Windows,0,0,0
3740,Male,4/13/2019,83641351,5,1,11.97,11.97,Completed,Japan,Social Media,4.17,Computer,Desktop,Windows,4,5,11.97
6505,Male,4/13/2019,79506795,55,3,73.53,220.59,Completed,Spain,Organic Search,2.85,Mobile,Tablet,Android,4,4,220.59
6149,Male,4/13/2019,31445482,20,3,81.89,245.67,Completed,Canada,Paid Advertisment,4.72,Computer,Desktop,Mac,5,4,245.67
5857,Female,4/14/2019,93319464,35,1,78.78,78.78,In Process,United States,Social Media,4.13,Computer,Desktop,Windows,0,0,0
7294,Male,4/15/2019,94142245,66,3,56.01,168.03,Cancelled,Japan,Organic Search,8.14,Mobile,Smart Phone,Windows,0,0,0
9783,Female,4/15/2019,48517415,87,3,50.56,151.68,Completed,India,Organic Search,9.97,Mobile,Tablet,Windows,3,4,151.68
6941,Female,4/16/2019,72273092,47,3,64.64,193.92,Completed,China,Organic Search,6.35,Computer,Laptop,Windows,3,5,193.92
3239,Male,4/16/2019,70725155,17,2,18.86,37.72,In Process,Poland,Social Media,3.59,Computer,Desktop,Windows,0,0,0
8026,Female,4/16/2019,95608036,18,2,1.97,3.94,Completed,Nigeria,Organic Search,8.44,Computer,Desktop,Windows,5,4,3.94
3214,Male,4/17/2019,66240326,53,2,7.51,15.02,Completed,Switzerland,Paid Advertisment,7.37,Mobile,Tablet,Windows,4,5,15.02
4722,Male,4/18/2019,37869306,73,2,30.57,61.14,Completed,Canada,Organic Search,4.65,Computer,Laptop,Windows,5,5,61.14
9256,Female,4/18/2019,95506617,35,3,78.78,236.34,Completed,Egypt,Organic Search,1.45,Computer,Laptop,Windows,4,5,236.34
9665,Male,4/18/2019,84532284,12,2,86.11,172.22,Completed,Canada,Organic Search,1.29,Computer,Laptop,Windows,5,5,172.22
3336,Male,4/19/2019,96952208,81,1,52.96,52.96,Completed,United States,Social Media,4.6,Computer,Desktop,Windows,5,4,52.96
4964,Male,4/19/2019,49174827,75,2,32.34,64.68,Completed,Indonesia,Organic Search,0.93,Computer,Desktop,Windows,4,4,64.68
3690,Male,4/20/2019,57488166,35,3,78.78,236.34,Completed,India,Organic Search,9.34,Computer,Laptop,Windows,4,3,236.34
3295,Male,4/21/2019,85732250,84,2,32.88,65.76,In Process,Italy,Organic Search,7.74,Computer,Laptop,Windows,0,0,0
3369,Female,4/21/2019,70471103,74,1,33.51,33.51,In Process,Indonesia,Social Media,5.09,Mobile,Tablet,Windows,0,0,0
3171,Female,4/21/2019,75570984,75,3,32.34,97.02,In Process,Argentina,Organic Search,5.98,Mobile,Smart Phone,Android,0,0,0
7169,Female,4/22/2019,81184751,50,3,50.71,152.13,In Process,France,Social Media,8.26,Computer,Desktop,Windows,0,0,0
3239,Male,4/22/2019,65490656,70,3,63.88,191.64,Completed,Argentina,Organic Search,5.1,Mobile,Tablet,Windows,5,4,191.64
8523,Male,4/22/2019,61106370,75,1,32.34,32.34,Completed,Japan,Organic Search,6.01,Computer,Laptop,Windows,5,5,32.34
4110,Female,4/23/2019,74535032,69,1,96.47,96.47,In Process,Japan,Organic Search,7.27,Computer,Desktop,Windows,0,0,0
8376,Male,4/23/2019,20031614,68,1,32.68,32.68,Completed,Belgium,Organic Search,2.34,Mobile,Tablet,Android,5,5,32.68
8430,Male,4/24/2019,27231447,69,3,96.47,289.41,In Process,Canada,Organic Search,7.82,Computer,Laptop,Windows,0,0,0
2784,Female,4/25/2019,89653660,75,3,32.34,97.02,Completed,United Kingdom,Paid Advertisment,2.97,Computer,Desktop,Windows,3,5,97.02
7994,Female,4/25/2019,84036365,74,3,33.51,100.53,Completed,China,Organic Search,3.02,Computer,Desktop,Mac,3,5,100.53
3881,Male,4/25/2019,85021243,40,1,89.85,89.85,In Process,Australia,Organic Search,4.87,Computer,Laptop,Windows,0,0,0
3406,Female,4/26/2019,34385189,3,2,97.19,194.38,Completed,Germany,Organic Search,3.91,Computer,Laptop,Windows,5,3,194.38
1847,Female,4/26/2019,66128332,24,3,99.58,298.74,Completed,China,Social Media,0.46,Mobile,Smart Phone,Android,3,4,298.74
6860,Female,4/26/2019,59176630,72,2,3.55,7.1,In Process,Russia,Social Media,6.84,Computer,Laptop,Windows,0,0,0
5428,Male,4/27/2019,44005732,97,1,56.74,56.74,Returned,Germany,Social Media,1.72,Computer,Desktop,Windows,0,0,0
5574,Male,4/27/2019,21253601,59,2,79.57,159.14,Completed,China,Paid Advertisment,6.56,Computer,Desktop,Windows,5,5,159.14
5146,Male,4/28/2019,30365107,96,3,36.96,110.88,Completed,United Kingdom,Organic Search,1.93,Computer,Laptop,Windows,5,4,110.88
5371,Female,4/28/2019,78889263,52,1,20.15,20.15,Completed,Australia,Organic Search,6.73,Mobile,Smart Phone,Android,3,5,20.15
9899,Female,4/28/2019,63562139,47,2,64.64,129.28,Completed,Spain,Organic Search,4.56,Mobile,Smart Phone,Android,5,4,129.28
1178,Male,4/29/2019,33221841,38,3,26.03,78.09,In Process,Russia,Social Media,2.13,Computer,Desktop,Windows,0,0,0
8271,Female,4/29/2019,99009609,44,2,52.78,105.56,In Process,Turkey,Social Media,3.98,Computer,Desktop,Windows,0,0,0
4444,Male,4/30/2019,13934577,20,2,81.89,163.78,Completed,Canada,Social Media,4.98,Computer,Desktop,Mac,4,2,163.78
5602,Male,5/01/2019,59535369,65,3,38.95,116.85,Completed,India,Paid Advertisment,2.09,Computer,Desktop,Windows,4,4,116.85
2928,Male,5/01/2019,63473004,99,3,36.83,110.49,Completed,Japan,Social Media,3.42,Mobile,Tablet,Android,3,5,110.49
4051,Male,5/02/2019,68966208,66,3,56.01,168.03,Returned,Canada,Paid Advertisment,1.79,Computer,Desktop,Windows,0,0,0
9496,Male,5/02/2019,92612896,31,2,43.5,87,Returned,Japan,Organic Search,5.41,Computer,Laptop,Windows,0,0,0
6166,Male,5/03/2019,41330931,47,2,64.64,129.28,Completed,Japan,Organic Search,8.86,Computer,Desktop,Windows,5,3,129.28
7850,Male,5/03/2019,79616641,56,2,87.34,174.68,Completed,Nigeria,Social Media,2.77,Computer,Laptop,Windows,5,3,174.68
6322,Male,5/04/2019,31254915,63,1,57.12,57.12,Completed,Russia,Organic Search,2.5,Computer,Desktop,Windows,5,4,57.12
1469,Male,5/05/2019,41782170,87,3,50.56,151.68,Completed,China,Social Media,3.8,Computer,Laptop,Windows,5,5,151.68
6316,Male,5/05/2019,46540049,91,2,67.48,134.96,Cancelled,United States,Social Media,4.86,Computer,Desktop,Linux,0,0,0
5057,Female,5/06/2019,78579273,42,2,74.77,149.54,Completed,Mexico,Organic Search,2.12,Computer,Desktop,Windows,5,4,149.54
4621,Male,5/06/2019,95036968,13,1,41.29,41.29,In Process,Italy,Organic Search,2.14,Computer,Desktop,Linux,0,0,0
5033,Male,5/07/2019,26919482,3,3,97.19,291.57,Completed,Saudi Arabia,Social Media,3.87,Computer,Desktop,Windows,4,3,291.57
5071,Male,5/07/2019,94762690,4,2,32.43,64.86,Completed,China,Paid Advertisment,0.3,Mobile,Smart Phone,Android,4,4,64.86
6460,Male,5/08/2019,49211763,74,1,33.51,33.51,Cancelled,China,Paid Advertisment,4.85,Computer,Desktop,Windows,0,0,0
6047,Female,5/08/2019,65502945,17,1,18.86,18.86,Completed,Taiwan,Organic Search,3.82,Computer,Desktop,Windows,5,5,18.86
3854,Female,5/08/2019,80736157,96,2,36.96,73.92,Cancelled,South Korea,Social Media,1.31,Computer,Laptop,Windows,0,0,0
4802,Male,5/09/2019,34307593,12,1,86.11,86.11,Completed,Japan,Paid Advertisment,9.64,Mobile,Smart Phone,Android,5,2,86.11
1216,Male,5/09/2019,79279991,48,2,31.26,62.52,In Process,China,Paid Advertisment,4.87,Mobile,Tablet,iOS,0,0,0
2445,Male,5/09/2019,54569127,81,1,52.96,52.96,In Process,Switzerland,Organic Search,8.54,Computer,Desktop,Mac,0,0,0
5895,Male,5/09/2019,64284522,31,3,43.5,130.5,Completed,Germany,Social Media,6.63,Computer,Desktop,Windows,5,5,130.5
3317,Male,5/10/2019,49730257,46,2,9.88,19.76,Completed,India,Organic Search,6.46,Computer,Desktop,Windows,5,5,19.76
7421,Female,5/10/2019,35384187,20,2,81.89,163.78,Cancelled,Brazil,Social Media,8.74,Computer,Desktop,Windows,0,0,0
6318,Male,5/11/2019,93229641,55,1,73.53,73.53,Completed,Vietnam,Organic Search,6.04,Mobile,Tablet,Windows,3,5,73.53
2516,Male,5/11/2019,14798756,79,2,33.28,66.56,In Process,South Korea,Organic Search,1.22,Mobile,Smart Phone,Android,0,0,0
1627,Male,5/12/2019,16756522,17,1,18.86,18.86,Completed,Japan,Social Media,5.06,Mobile,Tablet,Windows,5,3,18.86
9825,Male,5/13/2019,63556067,15,2,6.32,12.64,Completed,China,Social Media,8.93,Computer,Desktop,Windows,4,5,12.64
4241,Male,5/13/2019,43168063,89,3,37.61,112.83,Completed,Canada,Social Media,1.63,Computer,Desktop,Windows,3,5,112.83
2806,Male,5/14/2019,79659066,26,3,34.43,103.29,Cancelled,United States,Social Media,1.8,Computer,Desktop,Windows,0,0,0
8133,Male,5/15/2019,50517929,44,1,52.78,52.78,Completed,Spain,Organic Search,9.79,Mobile,Smart Phone,iOS,5,5,52.78
3683,Male,5/15/2019,60675427,94,1,17.63,17.63,Completed,Taiwan,Paid Advertisment,2.82,Computer,Laptop,Windows,5,4,17.63
5106,Male,5/16/2019,25675467,85,3,68.31,204.93,Completed,Turkey,Organic Search,3.84,Mobile,Tablet,Windows,4,4,204.93
6993,Male,5/16/2019,66740797,51,1,50.59,50.59,Completed,South Korea,Organic Search,2.01,Computer,Laptop,Windows,5,5,50.59
4409,Male,5/17/2019,27531191,89,3,37.61,112.83,Completed,Japan,Organic Search,3.38,Mobile,Smart Phone,Windows,3,3,112.83
5356,Male,5/17/2019,67552493,38,2,26.03,52.06,Cancelled,Taiwan,Organic Search,3.59,Computer,Desktop,Windows,0,0,0
9922,Male,5/17/2019,97387893,19,3,13.2,39.6,Cancelled,Australia,Organic Search,5.57,Mobile,Smart Phone,Android,0,0,0
2852,Male,5/18/2019,16977806,39,3,41.61,124.83,Completed,Russia,Organic Search,7.52,Computer,Laptop,Windows,3,5,124.83
9369,Male,5/18/2019,30398642,66,3,56.01,168.03,Completed,Russia,Organic Search,1.07,Computer,Laptop,Windows,2,5,168.03
1542,Male,5/19/2019,19022959,95,1,50.48,50.48,Completed,Switzerland,Organic Search,2.63,Mobile,Tablet,Windows,5,5,50.48
1721,Male,5/19/2019,89057589,75,2,32.34,64.68,Completed,Mexico,Paid Advertisment,0.11,Computer,Desktop,Windows,5,5,64.68
2518,Male,5/20/2019,24311262,2,2,33.11,66.22,In Process,Germany,Organic Search,0.21,Mobile,Tablet,Windows,0,0,0
3697,Male,5/21/2019,40338257,65,1,38.95,38.95,Completed,Taiwan,Paid Advertisment,8.33,Computer,Laptop,Windows,5,5,38.95
2521,Male,5/22/2019,58007919,43,1,30.66,30.66,Completed,Canada,Organic Search,9.09,Computer,Desktop,Mac,4,5,30.66
7932,Male,5/23/2019,16708191,87,3,50.56,151.68,Completed,South Korea,Paid Advertisment,9.35,Computer,Desktop,Windows,5,5,151.68
5424,Female,5/23/2019,27067709,4,1,32.43,32.43,Completed,China,Organic Search,1.37,Computer,Laptop,Windows,5,4,32.43
1639,Female,5/23/2019,94611714,71,1,57.53,57.53,In Process,South Korea,Organic Search,9.06,Computer,Desktop,Windows,0,0,0
3365,Female,5/24/2019,75050827,28,1,5.32,5.32,Completed,South Korea,Organic Search,4.71,Mobile,Smart Phone,Android,5,5,5.32
2852,Male,5/24/2019,74552035,50,3,50.71,152.13,Completed,United Kingdom,Paid Advertisment,2.06,Computer,Desktop,Mac,3,5,152.13
5643,Male,5/25/2019,83262329,28,1,5.32,5.32,Completed,United Kingdom,Social Media,9.57,Computer,Desktop,Windows,4,5,5.32
3379,Male,5/26/2019,19094710,62,3,81.46,244.38,In Process,Australia,Organic Search,3.88,Computer,Desktop,Windows,0,0,0
6897,Female,5/26/2019,63978466,83,2,1.22,2.44,Cancelled,United States,Paid Advertisment,6.91,Computer,Desktop,Windows,0,0,0
5507,Male,5/26/2019,62457179,89,3,37.61,112.83,Completed,Canada,Paid Advertisment,5.34,Mobile,Smart Phone,Android,5,5,112.83
7577,Male,5/27/2019,32324224,71,2,57.53,115.06,Completed,Germany,Paid Advertisment,8.74,Computer,Desktop,Windows,4,3,115.06
9247,Male,5/27/2019,77565559,92,2,58.5,117,Returned,Russia,Paid Advertisment,7.44,Mobile,Smart Phone,Android,0,0,0
3640,Male,5/28/2019,16827237,84,2,32.88,65.76,In Process,Iran,Paid Advertisment,5.61,Computer,Desktop,Linux,0,0,0
6485,Male,5/28/2019,34027152,72,3,3.55,10.65,In Process,France,Paid Advertisment,3.62,Computer,Desktop,Windows,0,0,0
5365,Female,5/28/2019,65463420,85,3,68.31,204.93,Returned,Brazil,Social Media,5.95,Mobile,Tablet,iOS,0,0,0
3267,Male,5/29/2019,35696922,93,3,67.46,202.38,In Process,Spain,Social Media,4.57,Mobile,Smart Phone,Android,0,0,0
6709,Male,5/30/2019,47043884,17,2,18.86,37.72,Completed,United States,Paid Advertisment,2.63,Computer,Laptop,Windows,2,4,37.72
1267,Female,5/30/2019,59971952,70,1,63.88,63.88,Returned,Japan,Social Media,3.74,Computer,Desktop,Windows,0,0,0
1774,Male,5/30/2019,30401272,62,2,81.46,162.92,Completed,Russia,Organic Search,1.07,Computer,Desktop,Windows,4,5,162.92
4778,Male,5/31/2019,73578440,57,3,13.08,39.24,Completed,Italy,Organic Search,0.25,Computer,Desktop,Windows,5,5,39.24
7697,Male,5/31/2019,34242298,28,1,5.32,5.32,Completed,Canada,Social Media,1.73,Computer,Laptop,Windows,5,5,5.32
1947,Female,6/01/2019,62348375,10,3,19.34,58.02,Completed,Russia,Organic Search,4.51,Mobile,Smart Phone,Windows,4,5,58.02
6093,Female,6/02/2019,25145345,80,1,77.64,77.64,In Process,Australia,Social Media,9.97,Mobile,Smart Phone,Android,0,0,0
5122,Male,6/02/2019,59888460,35,1,78.78,78.78,Completed,Spain,Organic Search,6.1,Computer,Desktop,Windows,5,3,78.78
2482,Male,6/03/2019,97412065,82,1,5.82,5.82,In Process,China,Social Media,7.47,Computer,Laptop,Windows,0,0,0
4404,Female,6/03/2019,80894491,4,1,32.43,32.43,Completed,India,Social Media,0.87,Computer,Desktop,Windows,4,4,32.43
5317,Female,6/04/2019,79341981,55,1,73.53,73.53,Completed,France,Social Media,7.25,Computer,Laptop,Windows,5,1,73.53
9313,Male,6/04/2019,28219389,46,3,9.88,29.64,Completed,Brazil,Organic Search,0.1,Computer,Laptop,Windows,5,5,29.64
6219,Male,6/04/2019,54389287,44,3,52.78,158.34,Completed,United Kingdom,Paid Advertisment,8.45,Computer,Laptop,Windows,5,5,158.34
2582,Male,6/05/2019,34110262,46,2,9.88,19.76,Completed,Italy,Organic Search,9.88,Mobile,Smart Phone,Windows,4,5,19.76
7006,Male,6/06/2019,93810804,9,1,73.83,73.83,In Process,United Kingdom,Social Media,9.21,Computer,Desktop,Windows,0,0,0
2284,Male,6/06/2019,29466444,97,3,56.74,170.22,Completed,United States,Organic Search,5.88,Computer,Laptop,Windows,5,4,170.22
9232,Male,6/06/2019,13234822,89,1,37.61,37.61,Completed,Germany,Social Media,2.84,Computer,Desktop,Mac,4,5,37.61
6863,Male,6/07/2019,81486516,10,2,19.34,38.68,In Process,Russia,Paid Advertisment,3.58,Mobile,Smart Phone,Windows,0,0,0
9527,Female,6/08/2019,51029989,78,3,19.66,58.98,In Process,France,Organic Search,6.86,Computer,Laptop,Windows,0,0,0
3635,Female,6/08/2019,28823860,41,2,32.33,64.66,Completed,United States,Organic Search,9.82,Computer,Desktop,Windows,2,4,64.66
8305,Male,6/08/2019,75588692,74,3,33.51,100.53,Cancelled,China,Social Media,4.65,Computer,Desktop,Windows,0,0,0
3769,Male,6/08/2019,40330756,58,3,74.55,223.65,Completed,Iran,Social Media,9.26,Computer,Laptop,Linux,3,5,223.65
9616,Female,6/09/2019,60175990,19,2,13.2,26.4,Cancelled,United States,Organic Search,4.45,Computer,Desktop,Mac,0,0,0
3507,Male,6/09/2019,33555272,83,1,1.22,1.22,Completed,Netherlands,Social Media,3.51,Computer,Desktop,Windows,5,5,1.22
8937,Male,6/09/2019,84395941,54,2,90.78,181.56,Completed,France,Paid Advertisment,3.72,Mobile,Smart Phone,Windows,5,5,181.56
1402,Female,6/09/2019,32069824,11,2,4.31,8.62,Cancelled,South Korea,Organic Search,1.91,Computer,Laptop,Linux,0,0,0
9890,Male,6/10/2019,59798173,41,2,32.33,64.66,In Process,Turkey,Social Media,9.01,Computer,Laptop,Linux,0,0,0
4016,Female,6/10/2019,59321514,23,1,95.72,95.72,In Process,Germany,Organic Search,7.13,Mobile,Smart Phone,Android,0,0,0
2129,Male,6/10/2019,65122033,15,3,6.32,18.96,In Process,Russia,Organic Search,1.73,Computer,Desktop,Windows,0,0,0
3733,Male,6/11/2019,19065810,26,1,34.43,34.43,Completed,Australia,Social Media,6.8,Computer,Laptop,Windows,5,5,34.43
9154,Male,6/12/2019,32647874,100,3,98.59,295.77,Completed,United States,Organic Search,6.57,Mobile,Smart Phone,Android,4,5,295.77
6059,Male,6/12/2019,15372928,26,3,34.43,103.29,Completed,Brazil,Organic Search,3.28,Computer,Desktop,Windows,5,5,103.29
7233,Female,6/12/2019,18885259,82,2,5.82,11.64,Completed,Indonesia,Organic Search,2.58,Mobile,Smart Phone,Android,5,4,11.64
5719,Male,6/13/2019,46520736,14,3,89.76,269.28,In Process,South Korea,Social Media,7.64,Computer,Laptop,Linux,0,0,0
2345,Female,6/13/2019,85552299,29,2,1.91,3.82,Cancelled,India,Paid Advertisment,2.76,Computer,Laptop,Linux,0,0,0
4138,Male,6/14/2019,16732898,61,3,70.34,211.02,Cancelled,Germany,Social Media,3.22,Computer,Desktop,Windows,0,0,0
6827,Female,6/15/2019,49338679,54,3,90.78,272.34,Completed,United States,Organic Search,6.41,Mobile,Smart Phone,Android,5,3,272.34
4209,Female,6/15/2019,72241880,68,1,32.68,32.68,Completed,Australia,Social Media,2.94,Computer,Desktop,Windows,5,4,32.68
5372,Male,6/16/2019,51910794,27,1,72.93,72.93,Completed,France,Paid Advertisment,8.19,Mobile,Smart Phone,Android,5,5,72.93
8094,Female,6/16/2019,86348708,10,3,19.34,58.02,Completed,Germany,Paid Advertisment,4.38,Mobile,Smart Phone,Windows,5,4,58.02
6803,Male,6/16/2019,52305316,27,2,72.93,145.86,Returned,Spain,Social Media,0.52,Computer,Laptop,Windows,0,0,0
7767,Female,6/17/2019,99387448,15,1,6.32,6.32,Completed,Philippines,Social Media,7.73,Computer,Laptop,Windows,2,4,6.32
6232,Male,6/18/2019,40910045,93,2,67.46,134.92,Cancelled,India,Organic Search,7.01,Computer,Desktop,Windows,0,0,0
7057,Male,6/18/2019,76560079,73,2,30.57,61.14,Completed,India,Social Media,0.61,Mobile,Tablet,Windows,5,5,61.14
1694,Female,6/18/2019,42581403,34,1,48.24,48.24,Completed,Canada,Organic Search,7.52,Mobile,Tablet,Android,4,4,48.24
1750,Male,6/19/2019,54793142,55,2,73.53,147.06,In Process,South Korea,Social Media,4.91,Mobile,Smart Phone,Android,0,0,0
1985,Male,6/20/2019,25724881,33,3,28.56,85.68,Completed,South Korea,Social Media,1.51,Computer,Laptop,Windows,2,4,85.68
3466,Female,6/20/2019,33658899,68,1,32.68,32.68,In Process,United States,Social Media,4.78,Computer,Desktop,Windows,0,0,0
6496,Male,6/21/2019,18788986,52,2,20.15,40.3,Completed,China,Organic Search,7.61,Mobile,Tablet,Windows,5,5,40.3
4248,Male,6/21/2019,48005052,17,3,18.86,56.58,Completed,Egypt,Paid Advertisment,5.14,Computer,Laptop,Windows,5,5,56.58
2702,Male,6/22/2019,32497318,91,2,67.48,134.96,Cancelled,Indonesia,Organic Search,6.11,Computer,Desktop,Windows,0,0,0
9108,Male,6/22/2019,76774513,75,3,32.34,97.02,Completed,Argentina,Organic Search,6.41,Mobile,Tablet,Android,5,5,97.02
2532,Female,6/22/2019,63635746,48,2,31.26,62.52,Cancelled,Saudi Arabia,Organic Search,8.47,Computer,Desktop,Windows,0,0,0
2764,Male,6/22/2019,97583780,8,1,67.18,67.18,In Process,United States,Organic Search,0.55,Computer,Desktop,Windows,0,0,0
4131,Female,6/23/2019,50217307,100,1,98.59,98.59,Completed,United States,Organic Search,2.1,Computer,Laptop,Windows,5,3,98.59
8505,Female,6/24/2019,61245045,61,2,70.34,140.68,Cancelled,Argentina,Organic Search,2.58,Computer,Laptop,Windows,0,0,0
1208,Female,6/25/2019,84086170,90,2,21.51,43.02,Cancelled,Australia,Organic Search,6.8,Computer,Laptop,Windows,0,0,0
3574,Male,6/26/2019,52153152,40,3,89.85,269.55,Completed,Japan,Social Media,8.93,Computer,Desktop,Windows,5,5,269.55
7042,Male,6/26/2019,30670530,53,1,7.51,7.51,Completed,United States,Organic Search,6.23,Computer,Laptop,Linux,5,5,7.51
2740,Male,6/27/2019,23590378,38,2,26.03,52.06,Cancelled,United Kingdom,Organic Search,3.34,Computer,Laptop,Windows,0,0,0
4966,Female,6/27/2019,84873078,86,3,93.47,280.41,Returned,India,Organic Search,9.48,Computer,Laptop,Windows,0,0,0
4204,Female,6/27/2019,72220646,18,1,1.97,1.97,Cancelled,United States,Paid Advertisment,3.5,Mobile,Smart Phone,Windows,0,0,0
3993,Female,6/28/2019,37394404,5,1,11.97,11.97,In Process,Netherlands,Social Media,8.53,Computer,Desktop,Windows,0,0,0
1421,Male,6/28/2019,17639158,58,3,74.55,223.65,Completed,United States,Organic Search,7.9,Mobile,Tablet,Windows,5,5,223.65
5428,Male,6/29/2019,51885284,90,1,21.51,21.51,Returned,Indonesia,Social Media,2.54,Computer,Laptop,Windows,0,0,0
6078,Male,6/30/2019,38187491,97,1,56.74,56.74,Completed,Japan,Organic Search,5.48,Computer,Desktop,Mac,3,3,56.74
9690,Male,7/01/2019,60725376,65,2,38.95,77.9,In Process,Australia,Organic Search,5.96,Computer,Laptop,Windows,0,0,0
9068,Female,7/01/2019,99485981,55,2,73.53,147.06,Completed,Thailand,Organic Search,6.16,Computer,Laptop,Linux,5,3,147.06
9469,Female,7/02/2019,80575460,80,3,77.64,232.92,Completed,China,Social Media,2.84,Mobile,Smart Phone,iOS,5,5,232.92
6786,Female,7/03/2019,34916024,65,3,38.95,116.85,Completed,Japan,Paid Advertisment,7.97,Computer,Desktop,Mac,5,5,116.85
2722,Male,7/03/2019,49511043,1,3,81.91,245.73,Completed,Russia,Organic Search,6.19,Computer,Laptop,Windows,5,4,245.73
7951,Male,7/03/2019,39272274,90,2,21.51,43.02,Completed,Canada,Organic Search,0.6,Mobile,Smart Phone,Windows,5,5,43.02
8432,Female,7/04/2019,30299716,83,2,1.22,2.44,Completed,Vietnam,Social Media,4.44,Computer,Desktop,Windows,5,4,2.44
6228,Female,7/05/2019,22116936,35,2,78.78,157.56,Completed,Switzerland,Organic Search,6.82,Computer,Desktop,Windows,3,4,157.56
1376,Male,7/05/2019,91548135,27,3,72.93,218.79,Completed,China,Organic Search,0.11,Computer,Laptop,Windows,3,5,218.79
2651,Male,7/05/2019,49000923,37,3,11.5,34.5,Completed,United States,Paid Advertisment,5.3,Mobile,Tablet,Android,5,5,34.5
9917,Male,7/06/2019,48488186,48,2,31.26,62.52,Completed,United Kingdom,Organic Search,2,Computer,Laptop,Windows,3,5,62.52
6374,Male,7/07/2019,96706827,31,2,43.5,87,Completed,China,Organic Search,7.33,Computer,Desktop,Mac,4,5,87
3868,Male,7/07/2019,62354184,46,3,9.88,29.64,Completed,China,Social Media,2.31,Computer,Laptop,Windows,5,4,29.64
